folds,params_used,pinball_loss_10,pinball_loss_30,pinball_loss_50,pinball_loss_70,pinball_loss_90,mape,mse,mae,rmse,r2,adjusted_r2
1,"{'learning_rate': 0.03, 'max_depth': 8, 'n_estimators': 1000, 'reg_alpha': 0.7}",0.024864761873076638,0.057466461336944955,0.07600240935109559,0.07756500575361554,0.05114108949418401,849696676855.6362,0.10999438556941384,0.15200481870219118,0.3316540148549597,0.6485266790932713,0.6485252969670305
2,"{'learning_rate': 0.03, 'max_depth': 8, 'n_estimators': 1000, 'reg_alpha': 0.7}",0.025027317267349233,0.05795021367890151,0.07602850146061528,0.07808197149851562,0.05151406534374282,805692362773.6694,0.10946633258569496,0.15205700292123056,0.33085696695958355,0.6500830354805267,0.6500816594690577
0,"{'learning_rate': 0.03, 'max_depth': 9, 'n_estimators': 500, 'reg_alpha': 0.5}",0.025192049004882974,0.05856359747130691,0.07734869352650088,0.07931343573210746,0.05263246667016079,937121257589.1284,0.11458474659497375,0.15469738705300176,0.33850368771251776,0.633308872202349,0.6333074302339268
1,"{'learning_rate': 0.03, 'max_depth': 9, 'n_estimators': 500, 'reg_alpha': 0.5}",0.025141203170749322,0.05847209663294019,0.07699725527873601,0.07868169071216055,0.051890574586733074,1009644993727.6277,0.11295406474377233,0.15399451055747201,0.3360863947614844,0.6390693939523511,0.6390679746364825
2,"{'learning_rate': 0.03, 'max_depth': 9, 'n_estimators': 500, 'reg_alpha': 0.5}",0.025328554277377423,0.05885135424572561,0.07755370589151588,0.07935157264547217,0.05250599812069943,920825111856.4736,0.1139647142926298,0.15510741178303175,0.33758660265571827,0.6357036364912683,0.6357022039343331
0,"{'learning_rate': 0.03, 'max_depth': 9, 'n_estimators': 500, 'reg_alpha': 0.7}",0.025199440704380967,0.05853534176902008,0.07733974570443426,0.0792994740334131,0.052548385856715236,959423154445.4609,0.11457760826175829,0.15467949140886852,0.33849314359637817,0.6333317161107674,0.6333302742321761
1,"{'learning_rate': 0.03, 'max_depth': 9, 'n_estimators': 500, 'reg_alpha': 0.7}",0.025110894202368932,0.0584840616862833,0.07697403284620094,0.07871650790903535,0.05190198989417725,1007453460699.8156,0.11301723964926098,0.15394806569240188,0.3361803677332467,0.6388675264323398,0.6388661063226517
2,"{'learning_rate': 0.03, 'max_depth': 9, 'n_estimators': 500, 'reg_alpha': 0.7}",0.025297877679751432,0.05878029571509031,0.07751140395082438,0.07911337880567469,0.05245903367058614,919747488179.893,0.11402430552078142,0.15502280790164877,0.3376748517742792,0.6355131488666785,0.6355117155606709
0,"{'learning_rate': 0.03, 'max_depth': 9, 'n_estimators': 750, 'reg_alpha': 0.5}",0.02500054230406071,0.05802327396220166,0.0766030608619733,0.07877297676351332,0.05218425876651675,871622433557.9832,0.11252795906369666,0.1532061217239466,0.3354518729470692,0.6398909502004795,0.6398895341152814
1,"{'learning_rate': 0.03, 'max_depth': 9, 'n_estimators': 750, 'reg_alpha': 0.5}",0.024943365026233188,0.05789922885533912,0.07622118333540101,0.07791630310081146,0.05137068116548886,899138564114.3638,0.11075848387677939,0.15244236667080202,0.33280397214693724,0.6460850983871406,0.6460837066596795
2,"{'learning_rate': 0.03, 'max_depth': 9, 'n_estimators': 750, 'reg_alpha': 0.5}",0.025117006130986847,0.05826550798234701,0.07669633679303822,0.0783800736507493,0.051806070997252755,861846550970.8872,0.1117529186456018,0.15339267358607644,0.33429465841619693,0.6427737995328551,0.6427723947785886
0,"{'learning_rate': 0.03, 'max_depth': 9, 'n_estimators': 750, 'reg_alpha': 0.7}",0.02503361714676345,0.05787384756375266,0.07654013874772099,0.07857232395056607,0.052181960214606866,880483034577.6599,0.11234965357533458,0.15308027749544198,0.3351859984774641,0.6404615587898681,0.6404601449485191
1,"{'learning_rate': 0.03, 'max_depth': 9, 'n_estimators': 750, 'reg_alpha': 0.7}",0.024958933997697764,0.057837628534477714,0.07622356042574537,0.07788611764299067,0.051283370679247355,929484778455.6067,0.11068070012275909,0.15244712085149073,0.3326870904059235,0.6463336466580053,0.6463322559079303
